934,11,2019-08-09,172,1
935,70,2021-09-29,171,1
936,25,2020-09-23,190,1
937,19,2021-08-08,162,1
938,59,2021-09-23,177,1
939,2,2020-09-26,174,1
940,33,2020-08-09,182,1
941,20,2021-08-23,166,1
942,36,2019-09-18,194,1
943,57,2020-08-14,177,1
944,5,2016-09-17,190,1
945,40,2016-08-16,179,1
946,18,2020-09-24,161,1
947,10,2021-08-28,172,1
948,15,2021-08-05,164,1
949,21,2021-09-14,171,1
950,18,2021-09-04,181,1
951,6,2021-08-28,188,1
952,41,2017-09-29,193,1
953,30,2021-09-27,155,1
954,29,2019-09-30,181,1
955,53,2021-09-14,178,1
956,62,2021-09-03,181,1
957,33,2016-08-11,182,1
958,62,2020-09-11,176,1
959,60,2018-09-25,177,1
960,14,2021-09-02,164,1
961,40,2021-08-15,179,1
962,3,2021-08-12,154,1
963,61,2020-08-30,187,1
964,3,2021-08-31,164,1
965,33,2021-09-25,182,1
966,28,2021-09-17,177,1
967,26,2018-09-08,184,1
968,70,2021-09-23,171,1
969,52,2017-08-07,171,1
970,19,2019-08-14,155,1
971,12,2017-09-06,162,1
972,19,2021-09-13,162,1
973,63,2016-09-03,176,1
974,11,2017-09-12,162,1
975,40,2020-09-14,172,0
976,41,2019-08-16,193,1
977,6,2020-08-26,182,1
978,25,2019-09-06,190,1
979,5,2021-09-07,179,1
980,67,2019-09-17,186,1
981,13,2021-09-21,186,1
982,30,2021-08-05,162,1
983,69,2021-08-17,166,1
984,65,2020-08-19,182,1
985,39,2019-09-02,179,1
986,47,2016-08-31,177,1
987,30,2020-08-25,155,1
988,13,2020-08-17,176,1
989,20,2020-09-04,166,1
990,65,2021-08-13,187,1
991,47,2018-09-03,169,1
992,13,2020-09-21,176,1
993,3,2020-08-21,154,1
994,28,2021-08-19,170,1
995,49,2021-08-18,187,1
996,38,2021-09-19,162,1
997,42,2016-08-27,176,1
998,3,2018-08-27,179,0
999,3,2018-08-27,164,1
1000,30,2021-09-26,155,1
1001,20,2019-08-27,174,0
1002,41,2021-08-07,186,1
1003,42,2021-08-15,182,1
1004,32,2016-08-22,167,1
1005,34,2020-09-03,177,0
1006,18,2020-08-21,181,1
1007,2,2021-09-11,184,1
1008,19,2021-09-20,162,1
1009,25,2020-08-12,177,1
1010,42,2021-08-04,176,0
1011,70,2020-09-25,171,1
1012,23,2017-08-07,181,1
1013,44,2020-08-29,190,1
1014,2,2020-09-29,174,1
1015,30,2018-08-15,155,1
1016,48,2021-09-26,167,1
1017,37,2021-08-30,180,1
1018,42,2021-09-24,188,1
1019,32,2020-08-10,162,1
1020,69,2021-08-14,166,1
1021,68,2021-09-10,179,1
1022,1,2017-09-27,181,1
1023,39,2021-08-03,172,1
1024,64,2021-08-08,171,1
1025,19,2019-09-27,155,1
1026,3,2020-08-01,154,1
1027,69,2020-09-16,161,1
1028,36,2021-09-21,194,1
1029,53,2021-08-19,178,1
1030,31,2020-08-04,185,1
1031,13,2021-09-09,176,1
1032,24,2018-09-18,189,1
1033,34,2020-09-17,177,1
1034,44,2016-09-07,190,1
1035,57,2020-09-02,163,1
1036,45,2020-08-17,155,1
1037,62,2017-08-11,181,1
1038,21,2019-09-20,186,1
1039,1,2020-09-11,171,1
1040,15,2019-08-21,172,1
1041,1,2020-09-26,181,1
1042,46,2018-09-11,162,0
1043,63,2021-08-31,181,1
1044,20,2021-09-22,166,1
1045,60,2021-09-30,187,1
1046,65,2021-08-22,177,1
1047,14,2019-08-31,178,1
1048,46,2021-08-10,169,1
1049,44,2017-08-01,190,1
1050,13,2021-09-10,176,0
1051,68,2020-09-03,184,1
1052,1,2021-09-07,171,1
1053,59,2021-09-21,177,1
1054,15,2020-09-17,156,1
1055,19,2017-08-19,155,1
1056,26,2018-08-09,191,0
1057,5,2020-09-01,190,1
1058,14,2019-08-02,186,1
1059,19,2020-09-05,162,1
1060,15,2018-08-15,172,1
1061,32,2017-09-23,167,1
1062,1,2021-08-16,181,1
1063,6,2020-09-06,188,0
1064,2,2016-08-30,190,1
1065,67,2021-09-23,186,1
1066,52,2019-09-30,171,1
1067,27,2020-08-08,159,1
1068,49,2017-09-03,167,1
1069,5,2019-08-23,184,1
1070,51,2020-09-26,171,1
1071,36,2021-08-14,194,1
1072,32,2019-09-12,162,1
1073,66,2017-08-19,182,1
1074,27,2017-08-25,165,1
1075,47,2019-09-01,177,1
1076,2,2017-09-11,179,1
1077,30,2021-08-28,162,1
1078,10,2017-09-27,162,1
1079,15,2019-09-24,186,1
1080,51,2020-08-01,181,1
1081,3,2021-09-19,179,1
1082,10,2021-09-05,162,1
1083,31,2021-09-11,185,1
1084,52,2021-08-12,191,1
1085,19,2021-08-03,169,1
1086,14,2021-08-09,178,1
1087,63,2021-09-12,191,1
1088,2,2021-08-27,190,0
1089,69,2021-09-15,161,1
1090,2,2021-09-27,174,1
1091,52,2017-09-07,186,1
1092,68,2021-09-24,184,1
1093,6,2020-09-27,188,1
1094,2,2017-09-04,184,1
1095,54,2021-09-21,187,1
1096,11,2019-09-01,172,1
1097,36,2020-09-09,194,1
1098,69,2018-08-27,171,1
1099,40,2017-09-15,162,1
1100,31,2021-09-16,185,1
1101,55,2021-08-25,191,1
1102,23,2020-08-05,186,1
1103,30,2021-09-09,162,1
1104,69,2018-08-14,166,1
1105,48,2020-08-01,177,1
1106,38,2018-08-06,162,1
1107,3,2021-09-17,190,1
1108,70,2020-08-11,166,1
1109,3,2017-09-01,184,1
1110,53,2021-09-02,171,1
1111,37,2020-09-07,187,1
1112,29,2021-09-22,187,1
1113,56,2020-09-20,172,1
1114,3,2021-09-29,174,1
1115,46,2017-09-07,155,1
1116,1,2020-09-26,171,1
1117,3,2020-09-28,190,1
1118,45,2021-09-22,150,1
1119,15,2017-09-02,172,1
1120,30,2021-09-12,162,1
1121,30,2021-08-26,155,1
1122,36,2021-09-28,194,1
1123,59,2020-08-19,177,1
1124,41,2019-08-31,186,1
1125,39,2021-09-14,179,1
1126,62,2020-09-23,191,1
1127,6,2019-08-05,176,1
1128,41,2019-09-25,193,1
1129,53,2020-09-02,171,1
1130,40,2018-08-22,162,1
1131,22,2020-08-01,177,1
1132,52,2019-09-11,191,1
1133,56,2021-09-11,179,1
1134,60,2020-09-04,182,1
1135,43,2020-09-23,166,1
1136,32,2020-08-03,167,1
1137,23,2016-08-06,176,1
1138,42,2020-09-14,188,1
1139,37,2021-09-06,180,1
1140,19,2020-08-27,155,1
1141,70,2021-09-16,171,1
1142,66,2021-08-29,187,1
1143,63,2016-09-11,171,1
1144,10,2020-08-19,162,1
1145,30,2020-09-14,162,1
1146,14,2017-09-14,186,1
1147,62,2021-08-20,186,1
1148,54,2021-09-16,181,1
1149,1,2020-09-25,181,1
1150,30,2019-08-31,155,1
1151,68,2016-08-04,184,1
1152,3,2020-09-23,174,1
1153,32,2017-09-27,172,1
1154,44,2020-08-13,190,1
1155,25,2018-09-19,177,1
1156,25,2021-09-11,184,1
1157,6,2021-09-11,182,1
1158,32,2021-08-22,162,1
1159,70,2021-08-14,171,1
1160,19,2021-08-16,155,1
1161,19,2021-09-17,155,1
1162,38,2020-08-15,152,1
1163,6,2019-09-20,182,1
1164,70,2020-09-26,171,1
1165,41,2021-09-29,193,1
1166,15,2020-09-22,172,1
1167,64,2021-09-16,181,1
1168,57,2021-09-02,170,1
1169,41,2021-09-19,193,1
1170,63,2020-09-18,191,1
1171,5,2016-09-06,184,1
1172,28,2019-08-30,170,1
1173,53,2020-08-12,171,1
1174,32,2021-08-29,162,1
1175,37,2021-08-31,187,1
1176,19,2020-09-08,162,1
1177,39,2021-09-18,172,1
1178,19,2019-08-17,155,1
1179,69,2021-08-02,166,1
1180,26,2020-09-15,191,1
1181,35,2020-09-04,181,1
1182,1,2017-08-12,181,1
1183,42,2018-08-09,194,1
1184,62,2020-09-19,181,1
1185,56,2021-08-14,172,1
1186,37,2021-09-08,194,1
1187,23,2020-09-09,171,1
1188,6,2019-09-10,182,1
1189,62,2021-09-29,191,1
1190,19,2020-08-04,162,1
1191,5,2019-08-20,184,1
1192,39,2018-09-04,179,1
1193,51,2020-08-19,171,1
1194,43,2021-09-21,182,1
1195,65,2021-09-19,192,1
1196,3,2016-09-24,184,1
1197,38,2021-09-01,162,1
1198,65,2020-09-13,177,1
1199,20,2021-09-03,166,1
1200,39,2020-09-12,172,1
1201,64,2021-08-27,181,1
1202,19,2019-08-19,162,1
1203,30,2021-09-01,169,1
1204,10,2019-09-26,172,1
1205,30,2021-08-10,162,1
1206,6,2019-09-08,176,0
1207,6,2019-08-20,182,1
1208,70,2018-08-01,171,1
1209,6,2017-08-08,182,1
1210,25,2018-08-20,184,1
1211,40,2021-09-23,162,1
1212,57,2016-08-12,170,1
1213,54,2021-08-10,187,1
1214,36,2020-09-13,194,1
1215,69,2016-08-14,171,1
1216,51,2019-08-14,191,1
1217,30,2017-09-08,155,1
1218,33,2016-09-05,187,1
1219,42,2019-09-18,176,0
1220,19,2016-09-18,169,1
1221,15,2020-08-22,186,1
1222,31,2021-09-21,171,1
1223,69,2019-08-28,171,1
1224,70,2016-09-07,161,1
1225,66,2021-09-03,177,0
1226,37,2016-09-28,194,1
1227,2,2021-08-01,174,1
1228,48,2017-09-01,167,1
1229,28,2021-09-23,170,0
1230,68,2018-08-27,189,0
1231,5,2021-08-16,184,1
1232,31,2019-09-11,178,1
1233,33,2019-09-26,177,1
1234,2,2019-08-20,174,1
1235,27,2017-09-04,171,1
1236,39,2020-08-25,172,1
1237,1,2021-08-27,181,1
1238,41,2021-09-02,193,1
1239,47,2021-08-16,177,1
1240,41,2019-09-27,186,0
1241,12,2019-08-22,162,1
1242,50,2021-08-11,177,1
1243,29,2021-08-28,176,1
1244,42,2021-08-03,176,1
1245,69,2017-09-16,161,1
1246,5,2018-08-26,174,1
1247,3,2021-09-25,174,1
1248,45,2021-09-24,150,1
1249,36,2019-09-23,194,1
1250,70,2019-08-07,166,1
1251,69,2021-09-26,166,1
1252,6,2018-08-12,188,1
1253,64,2021-09-18,171,1
1254,36,2021-09-27,194,1
1255,34,2021-08-19,187,1
1256,12,2021-08-03,162,1
1257,36,2020-08-28,194,1
1258,64,2016-09-26,176,1
1259,50,2021-08-15,162,1
1260,43,2018-09-27,182,1
1261,11,2019-09-15,162,1
1262,2,2019-08-17,184,1
1263,50,2021-08-05,169,1
1264,29,2020-09-18,181,1
1265,19,2019-08-25,169,1
1266,2,2019-08-21,174,1
1267,51,2016-09-23,171,1
1268,41,2021-09-29,193,1
1269,34,2019-09-17,182,1
1270,50,2020-08-08,169,1
1271,33,2021-09-24,187,1
1272,21,2020-08-06,191,1
1273,2,2019-08-06,184,1
1274,51,2020-09-22,191,1
1275,64,2016-09-07,186,1
1276,5,2021-09-22,174,1
1277,35,2019-09-10,186,1
1278,37,2019-09-03,180,1
1279,38,2021-09-22,162,1
1280,41,2020-09-09,193,1
1281,19,2018-09-09,169,1
1282,52,2021-08-24,191,1
1283,69,2018-08-05,166,1
1284,48,2020-09-25,177,1
1285,47,2020-08-11,177,1
1286,5,2020-09-06,184,1
1287,52,2020-09-28,191,1
1288,39,2016-09-24,162,1
1289,53,2020-08-07,171,1
1290,35,2019-08-18,181,1
1291,27,2018-08-23,165,1
1292,52,2016-08-23,191,1
1293,40,2019-09-29,162,1
1294,33,2018-08-13,182,0
1295,23,2021-09-26,176,1
1296,60,2020-09-20,192,0
1297,22,2020-08-17,187,1
1298,37,2021-08-17,194,1
1299,5,2018-09-11,174,0
1300,5,2020-09-17,179,1
1301,18,2021-09-18,181,1
1302,24,2021-08-05,189,1
1303,69,2021-08-31,166,1
1304,6,2021-08-06,176,1
1305,36,2018-08-23,194,1
1306,2,2019-09-23,184,1
1307,2,2016-09-15,190,1
1308,15,2021-08-21,156,1
1309,24,2019-08-27,189,1
1310,21,2021-09-01,186,1
1311,41,2021-08-09,193,1
1312,53,2020-09-12,171,1
1313,30,2020-09-05,169,1
1314,31,2016-08-05,185,1
1315,37,2019-09-18,194,1
1316,22,2019-08-19,177,1
1317,69,2019-08-31,161,1
1318,40,2021-08-15,162,1
1319,61,2017-09-10,192,1
1320,29,2021-08-22,187,1
1321,42,2020-09-26,176,1
1322,41,2018-08-22,186,1
1323,65,2021-09-16,177,1
1324,5,2021-09-12,174,1
1325,11,2021-08-31,172,1
1326,33,2020-08-11,192,1
1327,32,2019-08-16,172,1
1328,11,2018-09-15,162,1
1329,31,2020-08-21,185,1
1330,32,2019-08-17,172,1
1331,43,2020-09-16,166,1
1332,3,2020-08-24,190,1
1333,59,2021-09-05,177,1
1334,44,2020-09-14,190,1
1335,20,2016-09-10,182,1
1336,54,2021-09-25,175,1
1337,41,2017-08-15,186,1
1338,42,2021-09-27,182,1
1339,3,2021-09-22,179,1
1340,18,2021-09-17,161,1
1341,39,2021-09-21,179,1
1342,30,2020-08-24,169,1
1343,42,2021-09-05,182,1
1344,1,2021-09-18,187,1
1345,3,2020-08-16,154,1
1346,6,2020-08-27,182,1
1347,37,2019-09-02,194,1
1348,30,2019-09-17,155,1
1349,49,2017-09-13,177,1
1350,1,2019-09-24,181,1
1351,5,2021-09-10,174,1
1352,10,2019-09-06,152,1
1353,30,2019-09-10,162,1
1354,49,2019-09-11,177,0
1355,10,2021-09-23,162,1
1356,42,2020-08-06,188,1
1357,36,2017-09-04,194,1
1358,23,2019-09-13,171,1
1359,37,2021-09-23,194,1
1360,30,2020-09-12,169,1
1361,1,2021-09-08,181,1
1362,28,2019-09-17,177,1
1363,11,2020-09-12,162,1
1364,2,2020-08-21,190,1
1365,61,2019-08-28,192,0
1366,36,2020-08-18,194,1
1367,15,2021-09-21,172,1
1368,47,2021-09-25,162,0
1369,1,2018-08-06,181,1
1370,45,2020-09-09,150,1
1371,20,2021-08-10,174,1
1372,57,2021-09-18,184,1
1373,12,2021-08-10,162,1
1374,14,2018-08-09,186,1
1375,67,2021-09-04,186,1
1376,2,2019-08-05,174,1
1377,61,2021-08-08,187,1
1378,68,2021-09-13,184,1
1379,3,2021-08-20,164,1
1380,19,2021-08-26,169,1
1381,37,2016-09-29,180,0
1382,56,2021-09-16,172,1
1383,28,2019-09-15,177,1
1384,46,2021-08-09,162,1
1385,28,2017-09-16,177,1
1386,59,2017-09-08,182,1
1387,59,2019-08-03,182,1
1388,11,2021-09-25,172,1
1389,19,2019-08-22,169,1
1390,38,2020-09-28,172,1
1391,20,2016-08-06,166,1
1392,69,2021-08-28,166,1
1393,24,2021-08-11,184,1
1394,5,2020-09-25,174,0
1395,47,2016-08-27,169,1
1396,2,2020-08-17,184,1
1397,19,2020-09-16,155,1
1398,69,2021-09-21,166,1
1399,31,2021-09-14,178,1
1400,15,2021-08-31,164,1
1401,5,2021-09-17,179,1
1402,15,2019-08-17,178,0
1403,14,2019-09-04,186,1
1404,68,2021-09-26,184,1
1405,50,2021-08-20,177,1
1406,23,2017-08-19,186,1
1407,3,2020-09-06,179,1
1408,35,2020-09-30,176,1
1409,68,2021-08-07,179,1
1410,40,2021-09-06,179,1
1411,40,2021-08-04,162,1
1412,51,2021-08-06,176,1
1413,45,2021-08-31,169,1
1414,36,2021-08-08,194,1
1415,30,2019-09-26,155,1
1416,44,2021-09-26,174,1
1417,19,2016-08-31,162,1
1418,3,2018-09-03,174,0
1419,70,2020-09-17,161,1
1420,38,2021-09-10,172,1
1421,30,2018-08-08,162,1
1422,10,2020-09-22,172,1
1423,22,2021-09-11,187,1
1424,42,2021-08-19,182,1
1425,53,2021-08-25,185,1
1426,42,2021-08-25,176,1
1427,32,2019-09-15,172,1
1428,52,2020-09-09,186,1
1429,39,2019-08-29,179,1
1430,14,2019-09-07,178,1
1431,33,2021-09-28,182,1
1432,26,2019-08-11,184,0
1433,32,2017-09-27,172,1
1434,68,2021-08-29,184,1
1435,34,2021-08-17,192,0
1436,6,2017-09-29,182,0
1437,64,2019-08-27,171,1
1438,49,2018-09-14,167,1
1439,35,2019-08-22,181,1
1440,46,2016-08-26,169,1
1441,47,2019-08-09,177,1
1442,51,2020-08-17,181,1
1443,24,2017-09-01,189,1
1444,50,2020-09-08,169,1
1445,41,2021-08-11,193,1
1446,41,2020-09-25,193,1
1447,6,2018-09-16,182,1
1448,68,2020-08-01,179,1
1449,15,2019-08-09,178,1
1450,41,2021-08-22,186,1
1451,45,2021-09-25,169,0
1452,53,2021-09-17,171,1
1453,37,2021-09-11,180,1
1454,1,2020-08-20,171,1
1455,38,2020-08-14,162,1
1456,24,2016-09-25,189,1
1457,69,2021-08-10,166,1
1458,39,2020-08-30,172,1
1459,52,2020-09-01,186,1
1460,43,2019-09-11,182,1
1461,6,2021-09-09,182,1
1462,61,2021-08-05,187,1
1463,31,2021-08-12,171,1
1464,63,2020-08-25,181,1
1465,69,2021-09-27,171,1
1466,41,2019-08-04,193,1
1467,5,2021-08-10,179,1
1468,2,2018-08-20,179,0
1469,69,2021-08-15,161,1
1470,32,2016-08-17,162,1
1471,13,2020-08-05,186,1
1472,3,2019-09-16,190,1
1473,65,2018-08-14,187,1
1474,1,2018-09-28,187,0
1475,53,2018-08-27,178,1
1476,32,2020-08-31,162,1
1477,22,2020-09-15,192,1
1478,19,2020-08-07,155,1
1479,55,2020-09-02,191,1
1480,55,2021-08-11,191,1
1481,41,2020-08-08,186,1
1482,36,2020-09-28,194,1
1483,14,2021-09-11,178,1
1484,15,2019-08-17,156,1
1485,3,2021-08-11,190,1
1486,45,2021-09-19,162,1
1487,58,2018-08-20,181,0
1488,39,2020-08-07,162,1
1489,15,2019-09-20,156,1
1490,30,2020-08-23,155,1
1491,69,2021-09-11,161,1
1492,11,2021-08-09,152,1
1493,13,2020-08-21,176,1
1494,37,2019-09-19,187,0
1495,15,2020-09-18,186,1
1496,5,2016-08-10,184,1
1497,48,2021-09-12,177,1
1498,27,2018-08-17,159,1
1499,69,2021-08-12,171,1
1500,11,2016-09-07,152,1
1501,37,2021-08-05,194,0
1502,37,2016-08-16,194,1
1503,61,2021-09-16,177,1
1504,61,2019-09-11,177,1
1505,52,2019-09-04,181,1
1506,55,2019-08-13,177,1
1507,2,2021-08-12,174,1
1508,42,2018-08-28,176,1
1509,69,2021-09-14,171,1
1510,10,2021-09-02,162,1
1511,6,2016-09-10,182,1
1512,46,2021-08-17,155,1
1513,51,2020-09-22,161,1
1514,45,2020-08-04,150,1
1515,70,2020-08-09,171,1
1516,19,2019-09-15,162,1
1517,44,2021-09-04,174,1
1518,26,2021-09-08,191,1
1519,35,2020-09-25,181,1
1520,43,2020-09-03,166,1
1521,14,2016-09-19,178,1
1522,68,2018-08-09,184,0
1523,44,2018-08-10,174,1
1524,34,2021-08-26,192,1
1525,23,2020-08-30,176,1
1526,33,2019-08-10,192,1
1527,5,2020-08-03,179,0
1528,61,2021-08-04,187,1
1529,51,2020-08-13,161,1
1530,31,2021-08-07,185,1
1531,63,2020-08-22,176,1
1532,11,2020-08-02,162,1
1533,47,2021-08-30,162,1
1534,53,2021-08-05,185,1
1535,37,2020-09-04,180,1
1536,41,2018-09-27,193,1
1537,64,2017-08-31,176,1
1538,10,2021-08-24,172,1
1539,19,2021-08-15,162,1
1540,44,2021-09-04,190,1
1541,46,2019-09-17,155,1
1542,32,2021-09-24,167,1
1543,12,2020-08-24,162,1
1544,32,2018-08-04,172,1
1545,36,2017-09-07,194,1
1546,36,2016-08-08,194,1
1547,37,2021-09-01,194,1
1548,13,2019-08-31,186,1
1549,2,2020-09-05,174,1
1550,59,2019-08-29,177,1
1551,44,2020-09-06,182,1
1552,23,2020-09-06,171,1
1553,15,2018-09-20,178,0
1554,14,2020-09-13,164,1
1555,5,2021-08-11,179,1
1556,19,2021-09-03,162,1
1557,50,2021-09-14,169,1
1558,18,2021-09-29,161,1
1559,33,2020-09-26,177,1
1560,52,2016-09-21,186,1
1561,43,2019-09-06,174,1
1562,48,2017-08-20,187,1
1563,52,2021-09-18,181,1
1564,13,2019-08-24,186,1
1565,42,2021-09-29,188,1
1566,11,2020-08-08,162,1
1567,44,2021-09-28,174,1
1568,43,2020-09-28,182,1
1569,60,2020-08-31,177,1
1570,69,2018-08-26,171,1
1571,49,2020-09-18,187,1
1572,24,2016-08-09,179,1
1573,38,2021-09-03,152,1
1574,41,2021-08-26,186,1
1575,30,2019-08-28,155,1
1576,26,2021-09-29,184,1
1577,32,2020-09-26,172,1
1578,42,2021-09-18,188,1
1579,53,2019-09-25,178,1
1580,15,2021-08-07,164,1
1581,12,2018-08-31,162,1
1582,1,2019-08-30,187,1
1583,6,2021-09-24,176,1
1584,41,2020-09-16,186,1
1585,18,2017-09-18,186,0
1586,6,2021-08-14,188,1
1587,65,2018-08-07,192,0
1588,41,2021-08-31,193,1
1589,49,2021-08-16,167,1
1590,30,2021-08-21,162,1
1591,2,2021-09-29,184,1
1592,18,2016-09-27,176,1
1593,50,2020-08-13,162,1
1594,10,2021-08-18,162,1
1595,50,2021-09-26,177,1
1596,21,2021-09-19,171,1
1597,53,2020-09-11,185,1
1598,44,2020-09-17,174,1
1599,42,2017-08-09,182,1
1600,1,2018-08-24,181,1
1601,23,2018-09-05,171,1
1602,68,2021-08-16,189,1
1603,40,2020-08-24,162,1
1604,21,2017-09-28,186,1
1605,37,2020-09-03,187,1
1606,2,2017-09-01,190,0
1607,46,2020-08-30,169,1
1608,47,2020-09-07,177,0
1609,66,2019-09-29,182,1
1610,61,2021-09-05,182,1
1611,58,2020-08-20,181,1
1612,19,2019-08-03,162,1
1613,61,2018-08-12,192,1
1614,22,2018-09-30,177,1
1615,3,2019-08-21,154,1
1616,42,2017-09-07,188,1
1617,1,2020-09-01,181,1
1618,52,2018-09-22,181,1
1619,30,2018-08-04,155,1
1620,59,2021-08-11,182,1
1621,30,2020-08-31,169,1
1622,13,2019-09-20,186,1
1623,55,2021-09-06,191,1
1624,6,2020-09-18,176,0
1625,37,2021-08-05,187,1
1626,70,2021-08-05,166,1
1627,1,2021-09-01,171,1
1628,30,2021-09-13,169,1
1629,42,2020-09-29,194,1
1630,24,2021-09-11,179,1
1631,67,2018-09-02,186,0
1632,69,2021-09-27,171,1
1633,32,2020-08-16,167,1
1634,42,2021-08-13,188,1
1635,30,2020-08-16,169,0
1636,11,2021-09-13,152,1
1637,70,2019-09-09,161,1
1638,52,2021-09-08,191,1
1639,5,2021-08-08,184,1
1640,2,2019-08-09,179,1
1641,30,2021-09-12,162,1
1642,52,2021-08-01,191,1
1643,1,2016-08-28,171,1
1644,5,2020-08-20,184,1
1645,1,2019-08-10,181,1
1646,1,2018-08-18,187,1
1647,32,2018-09-19,167,1
1648,37,2020-08-10,194,1
1649,60,2021-08-07,187,1
1650,22,2019-09-27,192,1
1651,18,2021-09-26,161,1
1652,36,2021-09-01,194,1
1653,33,2020-09-22,192,1
1654,47,2018-09-17,169,1
1655,2,2018-08-31,184,0
1656,30,2020-08-15,162,1
1657,35,2021-09-11,171,1
1658,43,2020-09-19,182,1
1659,24,2021-08-10,184,1
1660,53,2021-08-07,178,1
1661,37,2021-08-15,194,1
1662,63,2021-08-26,181,1
1663,19,2020-08-03,162,1
1664,18,2021-08-02,176,1
1665,44,2017-08-11,182,1
1666,19,2021-09-25,162,1
1667,12,2021-09-24,162,1
1668,24,2020-09-20,189,1
1669,31,2020-08-15,171,1
1670,70,2021-08-22,161,1
1671,63,2020-09-12,176,1
1672,42,2021-08-14,182,1
1673,64,2020-09-11,171,0
1674,41,2019-08-05,193,1
1675,56,2018-08-26,172,1
1676,58,2016-09-19,188,1
1677,19,2021-08-23,162,1
1678,19,2020-09-09,162,1
1679,40,2017-09-03,179,1
1680,6,2019-09-20,182,1
1681,42,2021-08-12,176,1
1682,20,2021-09-10,182,1
1683,40,2021-09-24,172,1
1684,24,2018-08-16,184,1
1685,43,2020-08-20,182,1
1686,65,2020-08-06,182,1
1687,51,2018-08-14,161,1
1688,25,2018-08-29,190,1
1689,2,2021-09-05,190,1
1690,50,2019-08-28,177,1
1691,30,2020-09-08,162,1
1692,12,2020-09-07,172,1
1693,12,2016-08-16,172,0
1694,43,2021-09-17,166,1
1695,51,2019-08-29,161,1
1696,42,2017-09-21,194,1
1697,70,2021-08-31,166,1
1698,46,2020-09-28,162,1
1699,6,2021-09-04,188,1
1700,43,2021-09-22,182,1
1701,21,2020-08-23,191,0
1702,14,2021-09-07,186,1
1703,12,2021-08-21,162,1
1704,6,2021-08-05,182,1
1705,1,2019-08-09,181,1
1706,57,2021-08-16,170,1
1707,34,2020-08-21,192,1
1708,45,2021-09-08,150,1
1709,45,2018-08-29,155,0
1710,13,2021-09-30,176,0
1711,3,2020-08-25,164,1
1712,31,2020-09-17,171,1
1713,22,2020-08-30,187,1
1714,34,2019-08-09,187,1
1715,30,2016-08-20,162,1
1716,10,2017-08-13,152,1
1717,45,2019-08-08,155,1
1718,18,2021-09-11,171,1
1719,65,2017-09-13,177,1
1720,69,2020-08-23,166,1
1721,53,2020-08-01,185,0
1722,50,2021-09-19,177,1
1723,19,2021-08-29,162,1
1724,40,2021-09-17,179,1
1725,19,2021-09-22,155,1
1726,6,2021-08-22,188,1
1727,30,2021-09-23,162,1
1728,45,2021-08-23,155,1
1729,21,2021-09-23,171,1
1730,28,2017-08-05,177,1
1731,44,2016-09-10,182,1
1732,6,2021-09-02,182,1
1733,33,2018-08-28,187,1
1734,30,2018-08-30,162,1
1735,18,2021-08-18,176,1
1736,43,2016-08-03,182,1
1737,56,2020-08-05,179,1
1738,36,2020-08-09,194,1
1739,20,2021-08-02,166,1
1740,37,2016-09-11,187,1
1741,2,2021-08-15,184,1
1742,6,2020-08-29,182,1
1743,41,2021-08-26,186,1
1744,14,2019-08-15,164,1
1745,28,2019-08-14,177,1
1746,43,2020-09-30,182,1
1747,6,2021-09-15,176,1
1748,5,2021-09-28,174,1
1749,6,2017-08-11,188,1
1750,30,2021-09-28,162,1
1751,19,2021-09-30,169,1
1752,19,2021-08-14,155,1
1753,50,2016-09-16,162,1
1754,45,2019-08-30,162,0
1755,42,2021-08-07,188,1
1756,46,2021-09-11,162,1
1757,35,2019-08-19,171,1
1758,70,2020-08-11,166,1
1759,2,2020-08-20,184,1
1760,66,2020-09-12,187,1
1761,36,2020-08-10,194,1
1762,48,2019-08-11,177,1
1763,44,2021-08-16,174,1
1764,41,2021-08-23,186,1
1765,34,2020-09-17,182,1
1766,55,2021-08-13,177,1
1767,37,2020-09-25,187,1
1768,50,2020-09-13,169,1
1769,45,2020-08-03,162,1
1770,58,2021-09-17,188,1
1771,2,2021-08-04,190,1
1772,44,2019-09-08,182,1
1773,13,2021-09-05,176,1
1774,3,2021-09-27,190,1
1775,12,2021-08-17,172,1
1776,67,2020-08-02,186,1
1777,19,2020-08-02,162,1
1778,43,2020-08-28,174,1
1779,33,2021-08-17,187,0
1780,13,2019-08-11,176,0
1781,69,2019-09-23,161,1
1782,35,2021-08-30,176,1
1783,30,2016-09-24,162,1
1784,2,2019-08-21,179,1
1785,3,2021-09-09,154,1
1786,60,2019-09-17,192,1
1787,3,2021-08-09,174,1
1788,63,2018-08-21,181,1
1789,5,2020-08-30,190,1
1790,28,2021-09-30,177,1
1791,6,2021-09-08,188,1
1792,14,2019-09-28,186,0
1793,60,2019-08-13,177,1
1794,45,2021-08-18,150,1
1795,55,2016-09-05,184,1
1796,37,2016-08-18,180,0
1797,19,2021-09-03,155,1
1798,5,2020-08-02,184,0
1799,15,2021-09-25,156,1
1800,14,2021-08-02,164,1
1801,55,2021-09-21,191,1
1802,3,2021-09-04,184,1
1803,49,2021-08-29,167,1
1804,26,2021-08-07,184,0
1805,3,2018-08-28,174,0
1806,30,2021-08-07,155,1
1807,2,2019-09-24,184,1
1808,41,2021-08-11,193,1
1809,34,2018-08-29,187,1
1810,6,2020-09-04,182,1
1811,31,2021-08-17,185,1
1812,13,2016-08-04,186,1
